date,storage,inflow,outflow
2014-08-01,122798,87.8,958.0
2014-08-02,121507,971.0,1080.0
2014-08-03,121116,916.0,1070.0
2014-08-04,121227,1340.0,965.0
2014-08-05,122235,1960.0,918.0
2014-08-06,124384,876.0,921.0
2014-08-07,124897,589.0,922.0
2014-08-08,124498,598.0,461.0
2014-08-09,125240,399.0,24.0
2014-08-10,126503,414.0,24.0
2014-08-11,127717,317.0,24.0
2014-08-12,128472,214.0,24.0
2014-08-13,129173,155.0,19.0
2014-08-14,129935,691.0,15.0
2014-08-15,131232,250.0,14.9
2014-08-16,132182,155.0,12.9
2014-08-17,132778,389.0,11.3
2014-08-18,133675,646.0,9.4
2014-08-19,134697,248.0,2.09
2014-08-20,135543,74.7,1.8
2014-08-21,136089,69.9,1.4
2014-08-22,136454,56.2,1.32
2014-08-23,136941,61.1,1.04
2014-08-24,137369,222.0,0.66
2014-08-25,138043,79.3,0.6
2014-08-26,138596,80.9,0.56
2014-08-27,139459,287.0,0.54
2014-08-28,140573,252.0,0.46
2014-08-29,141381,106.0,0.27
2014-08-30,142004,103.0,0.3
2014-08-31,142442,254.0,0.25
2014-09-01,143068,97.7,0.17
2014-09-02,143633,49.0,0.22
2014-09-03,144010,47.4,0.23
2014-09-04,144388,49.3,0.23
2014-09-05,144767,39.4,0.33
2014-09-06,145146,31.0,0.25
2014-09-07,145146,28.7,0.28
2014-09-08,145273,26.8,0.4
2014-09-09,145463,24.8,0.33
2014-09-10,145589,24.0,0.37
2014-09-11,145716,23.7,0.34
2014-09-12,145907,23.5,0.37
2014-09-13,145970,23.6,0.4
2014-09-14,145970,24.1,0.49
2014-09-15,146097,24.0,0.5
2014-09-16,146415,72.7,0.82
2014-09-17,147562,68.7,1.88
2014-09-18,148458,139.0,1.15
2014-09-19,148971,140.0,0.58
2014-09-20,149550,38.7,0.47
2014-09-21,150066,32.3,0.65
2014-09-22,150324,58.7,1.71
2014-09-23,153052,990.0,196.0
2014-09-24,155875,187.0,4.7
2014-09-25,157133,422.0,0.59
2014-09-26,158196,198.0,0.11
2014-09-27,158930,219.0,0.02
2014-09-28,159666,72.6,-0.0
2014-09-29,160068,53.1,-0.0
2014-09-30,160471,49.6,0.0
2014-10-01,160807,36.0,0.0
2014-10-02,185530,36.8,0.0
2014-10-03,161750,30.9,0.0
2014-10-04,162223,29.8,0.0
2014-10-05,162426,28.7,0.0
2014-10-06,162629,28.8,0.0
2014-10-07,162900,28.4,0.08
2014-10-08,163104,28.3,0.47
2014-10-09,163375,28.9,0.56
2014-10-10,163715,29.7,0.39
2014-10-11,163919,47.3,0.35
2014-10-12,164123,42.5,0.32
2014-10-13,164260,202.0,0.19
2014-10-14,164668,191.0,0.21
2014-10-15,165283,154.0,0.24
2014-10-16,165762,92.3,0.22
2014-10-17,166242,75.4,0.26
2014-10-18,166654,66.6,0.22
2014-10-19,167067,74.2,0.25
2014-10-20,167549,69.6,0.48
2014-10-21,168101,63.9,0.34
2014-10-22,168516,52.8,0.57
2014-10-23,168931,47.9,1.11
2014-10-24,169417,86.8,1.07
2014-10-25,169834,42.5,1.1
2014-10-26,170251,35.4,0.82
2014-10-27,170669,33.6,1.91
2014-10-28,170948,47.8,2.97
2014-10-29,171297,40.7,3.35
2014-10-30,171646,47.8,2.39
2014-10-31,171926,53.1,1.87
2014-11-01,172207,51.4,1.76
2014-11-02,172417,147.0,1.82
2014-11-03,172978,250.0,2.16
2014-11-04,173682,243.0,1.72
2014-11-05,173964,299.0,1.26
2014-11-06,174599,344.0,1.09
2014-11-07,175236,338.0,1.03
2014-11-08,176087,367.0,0.99
2014-11-09,176798,582.0,0.83
2014-11-10,177796,506.0,0.78
2014-11-11,178726,522.0,0.74
2014-11-12,179515,567.0,0.66
2014-11-13,180378,615.0,0.57
2014-11-14,181243,732.0,0.63
2014-11-15,182328,674.0,0.62
2014-11-16,183488,705.0,0.61
2014-11-17,184434,653.0,0.61
2014-11-18,185530,650.0,0.62
2014-11-19,186775,662.0,0.69
2014-11-20,188024,649.0,0.78
2014-11-21,189205,662.0,0.81
2014-11-22,190464,662.0,0.87
2014-11-23,191801,648.0,0.66
2014-11-24,192920,594.0,0.7
2014-11-25,194043,566.0,0.58
2014-11-26,195245,593.0,0.64
2014-11-27,196528,606.0,0.62
2014-11-28,197816,611.0,0.57
2014-11-29,199034,611.0,0.58
2014-11-30,200333,610.0,0.54
2014-12-01,201637,594.0,0.45
2014-12-02,202947,604.0,0.44
2014-12-03,204340,586.0,0.38
2014-12-04,205661,577.0,0.49
2014-12-05,206988,581.0,0.81
2014-12-06,208241,606.0,0.59
2014-12-07,209736,711.0,0.57
2014-12-08,211238,622.0,1.29
2014-12-09,212747,625.0,10.2
2014-12-10,214182,647.0,19.6
2014-12-11,215624,664.0,5.14
2014-12-12,217071,687.0,3.01
2014-12-13,218444,667.0,2.63
2014-12-14,219985,674.0,2.16
2014-12-15,221451,680.0,1.96
2014-12-16,223005,772.0,1.94
2014-12-17,224648,713.0,1.57
2014-12-18,226216,731.0,0.77
2014-12-19,227874,722.0,0.62
2014-12-20,229373,708.0,0.55
2014-12-21,230879,687.0,0.53
2014-12-22,232390,694.0,0.49
2014-12-23,233824,678.0,0.45
2014-12-24,234754,697.0,0.46
2014-12-25,236027,640.0,0.53
2014-12-26,237304,600.0,0.48
2014-12-27,238586,616.0,0.6
2014-12-28,239614,646.0,0.5
2014-12-29,240817,623.0,0.49
2014-12-30,242111,614.0,0.46
2014-12-31,243235,623.0,0.44
2015-01-01,244363,556.0,0.5
2015-01-02,245495,363.0,0.55
2015-01-03,246367,330.0,0.54
2015-01-04,247329,291.0,0.51
2015-01-05,248030,281.0,0.5
2015-01-06,248820,307.0,0.44
2015-01-07,249523,292.0,0.33
2015-01-08,250140,336.0,0.43
2015-01-09,250934,359.0,0.44
2015-01-10,251642,432.0,0.46
2015-01-11,252616,565.0,0.46
2015-01-12,254038,497.0,0.5
2015-01-13,255287,486.0,0.46
2015-01-14,256718,525.0,0.53
2015-01-15,258064,503.0,0.46
2015-01-16,259234,465.0,0.46
2015-01-17,260498,436.0,0.37
2015-01-18,261674,422.0,0.42
2015-01-19,262854,436.0,0.32
2015-01-20,265222,477.0,0.31
2015-01-21,267235,486.0,0.41
2015-01-22,266776,507.0,0.34
2015-01-23,266960,491.0,0.4
2015-01-24,268061,518.0,0.41
2015-01-25,269348,458.0,0.4
2015-01-26,270547,423.0,0.45
2015-01-27,271749,425.0,0.4
2015-01-28,272953,462.0,0.44
2015-01-29,274254,477.0,0.4
2015-01-30,275465,483.0,0.56
2015-01-31,276773,434.0,0.67
2015-02-01,277990,542.0,0.47
2015-02-02,279210,626.0,0.48
2015-02-03,280622,638.0,0.65
2015-02-04,281943,539.0,0.66
2015-02-05,283268,550.0,0.67
2015-02-06,284407,540.0,0.64
2015-02-07,285548,540.0,0.67
2015-02-08,286692,567.0,0.65
2015-02-09,287838,589.0,0.73
2015-02-10,288987,640.0,0.7
2015-02-11,290523,700.0,0.64
2015-02-12,291389,617.0,0.65
2015-02-13,292546,633.0,0.76
2015-02-14,293899,628.0,0.79
2015-02-15,295353,617.0,0.77
2015-02-16,296713,605.0,0.75
2015-02-17,297981,645.0,0.59
2015-02-18,299251,720.0,0.52
2015-02-19,300722,691.0,0.46
2015-02-20,302197,602.0,0.46
2015-02-21,303578,518.0,0.42
2015-02-22,305260,521.0,0.41
2015-02-23,306451,493.0,0.46
2015-02-24,307845,461.0,0.44
2015-02-25,309342,437.0,0.5
2015-02-26,310844,407.0,0.46
2015-02-27,312150,438.0,0.48
2015-02-28,313661,394.0,0.43
2015-03-01,314974,279.0,0.51
2015-03-02,316088,238.0,0.48
2015-03-03,317103,270.0,0.61
2015-03-04,318120,258.0,0.48
2015-03-05,319038,271.0,0.52
2015-03-06,319753,445.0,0.45
2015-03-07,320777,570.0,0.52
2015-03-08,321905,594.0,0.51
2015-03-09,323346,390.0,0.54
2015-03-10,324378,394.0,0.52
2015-03-11,325515,405.0,0.55
2015-03-12,326552,332.0,0.57
2015-03-13,327591,286.0,0.53
2015-03-14,328528,215.0,0.51
2015-03-15,329154,230.0,0.55
2015-03-16,329781,288.0,0.62
2015-03-17,330722,300.0,0.6
2015-03-18,331561,312.0,0.83
2015-03-19,332506,257.0,0.81
2015-03-20,333348,405.0,0.65
2015-03-21,333980,617.0,0.79
2015-03-22,335036,603.0,0.65
2015-03-23,335988,1230.0,0.69
2015-03-24,337791,1080.0,0.67
2015-03-25,340133,850.0,0.62
2015-03-26,342270,896.0,0.65
2015-03-27,344307,858.0,0.75
2015-03-28,346566,854.0,0.67
2015-03-29,348833,860.0,0.77
2015-03-30,351000,765.0,0.8
2015-03-31,353066,710.0,0.91
2015-04-01,354920,687.0,0.91
2015-04-02,356670,624.0,0.7
2015-04-03,358205,704.0,0.39
2015-04-04,360074,757.0,0.65
2015-04-05,362059,902.0,0.57
2015-04-06,364272,823.0,0.55
2015-04-07,366159,751.0,0.67
2015-04-08,367828,684.0,0.68
2015-04-09,369502,543.0,0.78
2015-04-10,370509,413.0,0.79
2015-04-11,371516,529.0,0.7
2015-04-12,372414,365.0,0.88
2015-04-13,373200,269.0,0.82
2015-04-14,373537,210.0,0.83
2015-04-15,374099,148.0,0.83
2015-04-16,374212,158.0,0.81
2015-04-17,374662,146.0,0.98
2015-04-18,374887,116.0,0.84
2015-04-19,375225,126.0,1.07
2015-04-20,375676,112.0,0.94
2015-04-21,376128,118.0,1.12
2015-04-22,376353,116.0,1.05
2015-04-23,376692,80.2,1.29
2015-04-24,377031,81.9,1.15
2015-04-25,377257,75.9,1.93
2015-04-26,377597,76.4,2.0
2015-04-27,378162,82.2,2.05
2015-04-28,378276,101.0,4.65
2015-04-29,378389,112.0,13.5
2015-04-30,378842,158.0,11.9
2015-05-01,379409,132.0,233.0
2015-05-02,379068,139.0,508.0
2015-05-03,378502,121.0,516.0
2015-05-04,378049,82.5,239.0
2015-05-05,378162,91.7,27.7
2015-05-06,378389,78.4,27.2
2015-05-07,378729,92.9,27.3
2015-05-08,378842,189.0,27.0
2015-05-09,379522,131.0,27.0
2015-05-10,379976,331.0,27.0
2015-05-11,380089,366.0,931.0
2015-05-12,378389,364.0,1460.0
2015-05-13,376692,227.0,1830.0
2015-05-14,373649,182.0,2050.0
2015-05-15,370956,171.0,1340.0
2015-05-16,370844,389.0,52.4
2015-05-17,371853,486.0,52.4
2015-05-18,372975,433.0,52.4
2015-05-19,374324,502.0,52.4
2015-05-20,375563,441.0,52.4
2015-05-21,376918,802.0,102.0
2015-05-22,378615,406.0,167.0
2015-05-23,379522,678.0,1260.0
2015-05-24,379182,1580.0,1850.0
2015-05-25,379863,1950.0,1850.0
2015-05-26,380998,2240.0,1850.0
2015-05-27,382591,2340.0,1840.0
2015-05-28,384074,2280.0,1840.0
2015-05-29,385330,2100.0,1840.0
2015-05-30,386016,1640.0,1840.0
2015-05-31,386016,1150.0,1850.0
2015-06-01,385330,896.0,1850.0
2015-06-02,384416,710.0,1840.0
2015-06-03,382819,646.0,1840.0
2015-06-04,380998,666.0,1840.0
2015-06-05,378955,644.0,1850.0
2015-06-06,376692,539.0,1870.0
2015-06-07,374099,468.0,1860.0
2015-06-08,371629,538.0,1870.0
2015-06-09,369390,452.0,1880.0
2015-06-10,366937,480.0,1880.0
2015-06-11,364272,438.0,1880.0
2015-06-12,361507,394.0,1880.0
2015-06-13,358864,644.0,1870.0
2015-06-14,356122,1860.0,1870.0
2015-06-15,354592,2240.0,1870.0
2015-06-16,353829,2010.0,1860.0
2015-06-17,352957,1480.0,1880.0
2015-06-18,352304,1560.0,1920.0
2015-06-19,351434,1390.0,1930.0
2015-06-20,350566,1290.0,1930.0
2015-06-21,349591,1260.0,1930.0
2015-06-22,348293,1420.0,1920.0
2015-06-23,346674,1570.0,1910.0
2015-06-24,344844,1530.0,1910.0
2015-06-25,342805,1100.0,1910.0
2015-06-26,340453,722.0,1900.0
2015-06-27,338323,541.0,1900.0
2015-06-28,335671,340.0,1900.0
2015-06-29,332822,284.0,1910.0
2015-06-30,329781,466.0,1930.0
2015-07-01,326448,606.0,1930.0
2015-07-02,323861,253.0,1950.0
2015-07-03,320777,213.0,1960.0
2015-07-04,317713,217.0,1960.0
2015-07-05,314772,168.0,1960.0
2015-07-06,311547,214.0,2000.0
2015-07-07,308244,500.0,2010.0
2015-07-08,304963,436.0,2000.0
2015-07-09,302591,1320.0,1990.0
2015-07-10,301901,1910.0,2000.0
2015-07-11,302098,2150.0,2010.0
2015-07-12,303282,2310.0,2020.0
2015-07-13,304171,2020.0,2040.0
2015-07-14,304171,2060.0,2050.0
2015-07-15,304171,1660.0,2050.0
2015-07-16,303380,1590.0,2040.0
2015-07-17,302492,1600.0,2040.0
2015-07-18,301705,1330.0,2020.0
2015-07-19,300133,717.0,2010.0
2015-07-20,297590,504.0,1990.0
2015-07-21,294771,491.0,1990.0
2015-07-22,291774,555.0,1990.0
2015-07-23,289083,389.0,1670.0
2015-07-24,286978,566.0,1510.0
2015-07-25,284977,238.0,1510.0
2015-07-26,282795,167.0,1500.0
2015-07-27,280245,144.0,1510.0
2015-07-28,277709,116.0,1510.0
2015-07-29,275186,103.0,1510.0
2015-07-30,272768,109.0,1530.0
2015-07-31,270178,603.0,1560.0
2015-08-01,268980,500.0,1560.0
2015-08-02,267510,570.0,1560.0
2015-08-03,266502,1470.0,1560.0
2015-08-04,266593,566.0,1560.0
2015-08-05,265222,551.0,1810.0
2015-08-06,263036,463.0,1930.0
2015-08-07,260408,461.0,1920.0
2015-08-08,257345,360.0,1920.0
2015-08-09,254216,179.0,1910.0
2015-08-10,250846,127.0,1930.0
2015-08-11,247416,127.0,1940.0
2015-08-12,243842,101.0,1940.0
2015-08-13,240301,58.5,1970.0
2015-08-14,236623,40.7,1980.0
2015-08-15,233149,78.4,1910.0
2015-08-16,229457,47.8,1990.0
2015-08-17,225720,41.6,1980.0
2015-08-18,222104,44.6,1970.0
2015-08-19,218444,44.7,1970.0
2015-08-20,214582,19.1,1970.0
2015-08-21,210763,28.8,1990.0
2015-08-22,206831,36.5,2000.0
2015-08-23,203333,27.6,1790.0
2015-08-24,199568,27.8,1990.0
2015-08-25,195848,39.4,1980.0
2015-08-26,192099,105.0,1920.0
2015-08-27,188541,31.9,1860.0
2015-08-28,185018,36.0,1820.0
2015-08-29,181532,38.8,1790.0
2015-08-30,178082,42.3,1760.0
2015-08-31,175094,50.7,1060.0
2015-09-01,173612,37.9,671.0
2015-09-02,172417,34.0,674.0
2015-09-03,171157,31.8,676.0
2015-09-04,169903,56.2,675.0
2015-09-05,168724,41.1,673.0
2015-09-06,167618,26.3,672.0
2015-09-07,166448,22.2,672.0
2015-09-08,165147,23.6,666.0
2015-09-09,163851,24.2,661.0
2015-09-10,162426,23.7,768.0
2015-09-11,161076,22.7,666.0
2015-09-12,159800,20.0,669.0
2015-09-13,158529,17.1,675.0
2015-09-14,157265,15.6,681.0
2015-09-15,155941,16.2,688.0
2015-09-16,154821,16.1,262.0
2015-09-17,154953,14.7,1.56
2015-09-18,155150,13.9,0.56
2015-09-19,155347,14.1,0.55
2015-09-20,155413,14.1,0.55
2015-09-21,155611,15.0,0.54
2015-09-22,155941,15.3,0.52
2015-09-23,156206,14.8,0.5
2015-09-24,156470,14.9,0.5
2015-09-25,156470,14.9,0.5
2015-09-26,156470,15.5,0.5
2015-09-27,156536,15.3,0.49
2015-09-28,156669,15.7,0.49
2015-09-29,156867,15.0,0.49
2015-09-30,156934,15.6,0.48
2015-10-01,157000,14.2,0.48
2015-10-02,157066,13.8,0.47
2015-10-03,157000,15.0,0.45
2015-10-04,157066,17.1,0.43
2015-10-05,157199,16.2,0.43
2015-10-06,157332,17.2,0.43
2015-10-07,157730,18.2,0.41
2015-10-08,157863,19.1,0.38
2015-10-09,158063,33.5,0.38
2015-10-10,158196,110.0,0.38
2015-10-11,158463,52.6,0.38
2015-10-12,158863,35.1,0.37
2015-10-13,159130,33.8,0.38
2015-10-14,159398,23.7,0.37
2015-10-15,159666,20.5,0.26
2015-10-16,160068,23.4,0.25
2015-10-17,160001,31.2,0.33
2015-10-18,160269,25.8,0.55
2015-10-19,160404,23.4,0.57
2015-10-20,160874,26.8,0.57
2015-10-21,161009,277.0,0.36
2015-10-22,161346,274.0,0.38
2015-10-23,161615,308.0,0.64
2015-10-24,161615,618.0,0.57
2015-10-25,161615,579.0,0.5
2015-10-26,164532,456.0,0.58
2015-10-27,162968,279.0,9.35
2015-10-28,168654,261.0,0.75
2015-10-29,169417,263.0,0.09
2015-10-30,170460,202.0,0.2
2015-10-31,171227,198.0,0.08
2015-11-01,171926,229.0,0.05
2015-11-02,172628,294.0,0.02
2015-11-03,173471,292.0,0.04
2015-11-04,174176,271.0,0.04
2015-11-05,175024,246.0,0.06
2015-11-06,175803,238.0,0.08
2015-11-07,176513,221.0,0.03
2015-11-08,177012,273.0,0.08
2015-11-09,177582,270.0,0.1
2015-11-10,178225,347.0,0.08
2015-11-11,179013,429.0,0.06
2015-11-12,179874,606.0,0.56
2015-11-13,181243,674.0,0.52
2015-11-14,182980,681.0,0.46
2015-11-15,184653,724.0,0.46
2015-11-16,186042,767.0,0.42
2015-11-17,188024,894.0,0.36
2015-11-18,189871,1020.0,0.44
2015-11-19,192099,1160.0,0.46
2015-11-20,194568,1180.0,0.43
2015-11-21,196982,1120.0,0.36
2015-11-22,199339,1200.0,0.32
2015-11-23,201791,1140.0,0.38
2015-11-24,204185,1110.0,0.38
2015-11-25,206597,1100.0,0.36
2015-11-26,209027,1100.0,0.39
2015-11-27,211793,1130.0,0.5
2015-11-28,214102,1110.0,0.41
2015-11-29,216508,1120.0,0.38
2015-11-30,219011,1130.0,0.32
2015-12-01,221532,1170.0,0.31
2015-12-02,224154,1320.0,0.35
2015-12-03,226961,1300.0,0.35
2015-12-04,229791,1210.0,0.35
2015-12-05,232475,1230.0,0.35
2015-12-06,235094,1230.0,0.26
2015-12-07,237731,1260.0,0.27
2015-12-08,240473,1260.0,0.27
2015-12-09,243235,1260.0,0.26
2015-12-10,246105,1420.0,1.04
2015-12-11,248908,1470.0,4.06
2015-12-12,251819,1550.0,3.84
2015-12-13,254929,1660.0,3.24
2015-12-14,257884,1800.0,3.23
2015-12-15,261312,1880.0,5.06
2015-12-16,264765,1960.0,8.37
2015-12-17,268336,1990.0,8.33
2015-12-18,271841,2000.0,0.0
2015-12-19,275558,1970.0,0.0
2015-12-20,279022,1790.0,0.0
2015-12-21,282416,1830.0,0.0
2015-12-22,285643,1850.0,0.0
2015-12-23,288604,1880.0,0.0
2015-12-24,291678,1750.0,0.0
2015-12-25,294383,1440.0,0.0
2015-12-26,297493,1290.0,0.0
2015-12-27,299741,1080.0,0.0
2015-12-28,301409,982.0,0.0
2015-12-29,303282,900.0,0.0
2015-12-30,305161,852.0,0.0
2015-12-31,307048,788.0,0.0
2016-01-01,309042,699.0,0.0
2016-01-02,310443,635.0,0.0
2016-01-03,311748,606.0,0.0
2016-01-04,313056,584.0,0.0
2016-01-05,314569,592.0,0.0
2016-01-06,315885,566.0,0.0
2016-01-07,317103,561.0,0.0
2016-01-08,318528,575.0,0.0
2016-01-09,319855,636.0,0.0
2016-01-10,321289,613.0,0.0
2016-01-11,322522,635.0,0.0
2016-01-12,323861,624.0,0.0
2016-01-13,325101,570.0,0.0
2016-01-14,326448,509.0,0.0
2016-01-15,327799,505.0,0.0
2016-01-16,329154,460.0,0.0
2016-01-17,330513,412.0,0.0
2016-01-18,331561,380.0,0.0
2016-01-19,332716,372.0,0.0
2016-01-20,333875,374.0,0.0
2016-01-21,335036,443.0,0.0
2016-01-22,336094,433.0,0.0
2016-01-23,337048,510.0,0.0
2016-01-24,338642,560.0,0.0
2016-01-25,339813,568.0,0.0
2016-01-26,340560,578.0,0.0
2016-01-27,341628,558.0,0.0
2016-01-28,342912,509.0,0.0
2016-01-29,345059,442.0,0.0
2016-01-30,346350,440.0,0.0
2016-01-31,346889,439.0,0.0
2016-02-01,348293,456.0,0.0
2016-02-02,348941,449.0,6.22
2016-02-03,349916,432.0,0.1
2016-02-04,350892,418.0,0.1
2016-02-05,351869,441.0,0.1
2016-02-06,353284,458.0,0.1
2016-02-07,354483,448.0,0.1
2016-02-08,355685,423.0,0.1
2016-02-09,356889,466.0,0.1
2016-02-10,357875,513.0,0.1
2016-02-11,359194,508.0,0.1
2016-02-12,360404,584.0,0.1
2016-02-13,361728,577.0,0.1
2016-02-14,363054,664.0,0.09
2016-02-15,364272,694.0,0.1
2016-02-16,365381,786.0,0.1
2016-02-17,366826,823.0,0.1
2016-02-18,368051,1010.0,0.1
2016-02-19,369502,1020.0,0.1
2016-02-20,371068,1110.0,0.1
2016-02-21,372638,1060.0,0.1
2016-02-22,374437,947.0,0.1
2016-02-23,376015,933.0,0.09
2016-02-24,377936,837.0,0.1
2016-02-25,379749,967.0,0.58
2016-02-26,381795,986.0,1.32
2016-02-27,384074,947.0,1.43
2016-02-28,386131,951.0,1.42
2016-02-29,387964,824.0,26.3
2016-03-01,389802,711.0,3.1
2016-03-02,391528,592.0,0.1
2016-03-03,392220,435.0,0.1
2016-03-04,393374,549.0,0.1
2016-03-05,394762,577.0,0.1
2016-03-06,396036,567.0,0.1
2016-03-07,397196,701.0,0.1
2016-03-08,398822,777.0,0.1
2016-03-09,400569,641.0,0.1
2016-03-10,402203,603.0,0.1
2016-03-11,403723,552.0,0.1
2016-03-12,405130,605.0,0.1
2016-03-13,406188,636.0,0.1
2016-03-14,407719,660.0,0.1
2016-03-15,409374,619.0,0.1
2016-03-16,411154,628.0,3.33
2016-03-17,412581,599.0,8.79
2016-03-18,413894,638.0,8.63
2016-03-19,415089,615.0,8.65
2016-03-20,416048,478.0,8.41
2016-03-21,416528,440.0,402.0
2016-03-22,416048,404.0,666.0
2016-03-23,415569,420.0,1050.0
2016-03-24,413536,312.0,1260.0
2016-03-25,411629,504.0,1620.0
2016-03-26,409019,517.0,1840.0
2016-03-27,406188,595.0,1880.0
2016-03-28,403372,631.0,1890.0
2016-03-29,400103,661.0,1890.0
2016-03-30,397660,592.0,1890.0
2016-03-31,394993,473.0,1890.0
2016-04-01,392451,475.0,1880.0
2016-04-02,389457,320.0,1880.0
2016-04-03,386589,288.0,1870.0
2016-04-04,383845,251.0,1870.0
2016-04-05,381112,307.0,1910.0
2016-04-06,378162,306.0,1950.0
2016-04-07,375113,277.0,1940.0
2016-04-08,372189,190.0,1930.0
2016-04-09,369390,159.0,1920.0
2016-04-10,366048,248.0,1920.0
2016-04-11,362943,161.0,1930.0
2016-04-12,360074,175.0,1940.0
2016-04-13,357108,181.0,1940.0
2016-04-14,354047,173.0,1880.0
2016-04-15,351109,237.0,1930.0
2016-04-16,347860,275.0,1970.0
2016-04-17,344736,205.0,1980.0
2016-04-18,341628,188.0,1980.0
2016-04-19,338642,208.0,1970.0
2016-04-20,335565,176.0,1960.0
2016-04-21,332822,153.0,1500.0
2016-04-22,331036,231.0,1270.0
2016-04-23,329363,297.0,1280.0
2016-04-24,327799,372.0,1270.0
2016-04-25,325930,471.0,1150.0
2016-04-26,324998,482.0,1090.0
2016-04-27,323449,515.0,1100.0
2016-04-28,322728,472.0,1110.0
2016-04-29,321802,751.0,1110.0
2016-04-30,320879,686.0,1100.0
2016-05-01,320367,688.0,1110.0
2016-05-02,319140,657.0,1120.0
2016-05-03,318324,656.0,1130.0
2016-05-04,317611,688.0,1130.0
2016-05-05,316697,618.0,1510.0
2016-05-06,314569,450.0,1740.0
2016-05-07,312251,308.0,1730.0
2016-05-08,309942,295.0,1720.0
2016-05-09,307745,282.0,1700.0
2016-05-10,305359,315.0,1700.0
2016-05-11,303084,323.0,1720.0
2016-05-12,301016,254.0,1730.0
2016-05-13,298567,278.0,1720.0
2016-05-14,296325,421.0,1720.0
2016-05-15,293899,446.0,1710.0
2016-05-16,291582,437.0,1700.0
2016-05-17,289371,461.0,1710.0
2016-05-18,287169,745.0,1710.0
2016-05-19,285262,1160.0,1660.0
2016-05-20,283742,1530.0,1560.0
2016-05-21,282605,1810.0,1480.0
2016-05-22,281755,1930.0,1490.0
2016-05-23,281188,1950.0,1490.0
2016-05-24,281094,1850.0,1380.0
2016-05-25,281377,1890.0,874.0
2016-05-26,282511,1850.0,622.0
2016-05-27,284122,1650.0,614.0
2016-05-28,286310,1870.0,636.0
2016-05-29,288795,2030.0,657.0
2016-05-30,291389,2050.0,661.0
2016-05-31,294480,2110.0,671.0
2016-06-01,297493,2110.0,678.0
2016-06-02,300329,2160.0,716.0
2016-06-03,302887,2150.0,1320.0
2016-06-04,303874,2190.0,1600.0
2016-06-05,304963,2160.0,1570.0
2016-06-06,305955,2270.0,1550.0
2016-06-07,307148,2340.0,1530.0
2016-06-08,308343,2350.0,1510.0
2016-06-09,309542,2480.0,1520.0
2016-06-10,310945,2510.0,1650.0
2016-06-11,311949,2520.0,1720.0
2016-06-12,312854,2560.0,1730.0
2016-06-13,313762,2580.0,1720.0
2016-06-14,314670,2570.0,1700.0
2016-06-15,315277,2460.0,1700.0
2016-06-16,315784,2430.0,1890.0
2016-06-17,315682,2240.0,1980.0
2016-06-18,315277,2180.0,1990.0
2016-06-19,314670,1980.0,1980.0
2016-06-20,313560,1770.0,1970.0
2016-06-21,312251,1540.0,1980.0
2016-06-22,310644,1350.0,1990.0
2016-06-23,308244,1390.0,2020.0
2016-06-24,305557,1330.0,2010.0
2016-06-25,302887,984.0,2030.0
2016-06-26,300133,497.0,2040.0
2016-06-27,296908,265.0,2060.0
2016-06-28,293512,224.0,2080.0
2016-06-29,290139,188.0,2090.0
2016-06-30,286596,160.0,2170.0
2016-07-01,282890,134.0,2200.0
2016-07-02,279116,95.5,2180.0
2016-07-03,275372,84.7,2170.0
2016-07-04,271564,76.8,2150.0
2016-07-05,267877,71.9,1960.0
2016-07-06,264492,118.0,1860.0
2016-07-07,261131,87.1,1860.0
2016-07-08,257795,62.6,1860.0
2016-07-09,254395,54.3,1860.0
2016-07-10,251023,40.3,1850.0
2016-07-11,247504,33.3,1900.0
2016-07-12,243756,28.0,1920.0
2016-07-13,240215,18.9,1920.0
2016-07-14,236623,17.9,2000.0
2016-07-15,232896,18.0,1820.0
2016-07-16,229457,18.5,1720.0
2016-07-17,226133,17.1,1730.0
2016-07-18,222759,16.7,1730.0
2016-07-19,219498,17.1,1780.0
2016-07-20,216266,18.9,1820.0
2016-07-21,212906,18.5,1850.0
2016-07-22,209500,18.6,1840.0
2016-07-23,206129,18.2,1850.0
2016-07-24,202638,19.0,1860.0
2016-07-25,199186,19.0,1890.0
2016-07-26,195848,19.3,1890.0
2016-07-27,192472,18.4,1880.0
2016-07-28,189501,18.3,1900.0
2016-07-29,186408,18.2,1920.0
2016-07-30,183053,18.3,1940.0
2016-07-31,179946,17.4,1960.0
2016-08-01,176727,17.2,1970.0
2016-08-02,173471,19.7,1970.0
2016-08-03,170460,18.2,1980.0
2016-08-04,167480,17.0,1710.0
2016-08-05,165010,16.2,1400.0
2016-08-06,162426,61.0,1420.0
2016-08-07,159934,57.5,1430.0
2016-08-08,157597,196.0,1430.0
2016-08-09,155216,101.0,1440.0
2016-08-10,152921,200.0,1440.0
2016-08-11,150777,215.0,1470.0
2016-08-12,148778,239.0,1480.0
2016-08-13,148073,127.0,1490.0
2016-08-14,146160,157.0,1470.0
2016-08-15,143885,76.8,1460.0
2016-08-16,141630,52.5,1450.0
2016-08-17,139274,212.0,1460.0
2016-08-18,137003,210.0,1470.0
2016-08-19,134878,83.6,1380.0
2016-08-20,133016,59.5,816.0
2016-08-21,131944,78.6,652.0
2016-08-22,131588,87.9,240.0
2016-08-23,132122,112.0,0.0
2016-08-24,132658,106.0,0.0
2016-08-25,133016,46.1,349.0
